_id,ov,clientName,createdAt,status
6019629b6487a5cf0013ffd6,6629699,IMAGEM SUL EMBALAGENS LTDA,1612276545490,"[{""step"":1,""date"":1612276379671,""label"":""Ov encontrada"",""content"":{""Cliente"":""IMAGEM SUL EMBALAGENS LTDA"",""Conta crédito"":""54851"",""Limite de crédito"":""R$ 34.350,00"",""Compromisso Total"":""R$ 23.054,27"",""Valor Pedido"":""R$ 17.840,99"",""Grau de utilização"":""67.12%""},""icon"":""search""},{""step"":2,""date"":1612276379671,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612276503217,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612276545490,""label"":""Ov reestruturada"",""content"":{""Cliente"":""IMAGEM SUL EMBALAGENS LTDA"",""Conta crédito"":""54851"",""Limite de crédito"":""R$ 34.350,00"",""Compromisso Total"":""R$ 23.054,27"",""Valor Pedido"":""R$ 17.840,99"",""Grau de utilização"":""67.12%""},""icon"":""search""},{""step"":10,""date"":1612276545490,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""}]"
6019648c6487a5cf0015f866,6595161,Não encontrado,1612276918047,"[{""step"":2,""date"":1612276876931,""icon"":""smile"",""label"":""Liberado.""},{""step"":1,""date"":1612276885920,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612276918047,""icon"":""smile"",""label"":""Liberado.""}]"
601965306487a5cf0016a632,6664814,NORVINCO INDUSTRIA DE EMBALAGEM,1612277128720,"[{""step"":1,""date"":1612277040680,""label"":""Ov encontrada"",""content"":{""Cliente"":""NORVINCO INDUSTRIA DE EMBALAGEM"",""Conta crédito"":""15293"",""Limite de crédito"":""R$ 400.000,00"",""Compromisso Total"":""R$ 861.146,53"",""Valor Pedido"":""R$ 5.893,88"",""Grau de utilização"":""215.29%""},""icon"":""search""},{""step"":2,""label"":""Pedido dentro do limite. Verificando…"",""content"":{""Compromisso Especial"":""R$ 189.038,64"",""Compromisso Total"":""R$ 861.146,53"",""Valor Pedido"":""R$ 5.893,88"",""Grau de utilização"":""215.29%""},""icon"":""refresh""},{""step"":5,""date"":1612277091169,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612277128720,""icon"":""smile"",""label"":""Liberado.""}]"
6019682f6487a5cf0019801f,56677500,Não encontrado,1612277846177,"[{""step"":1,""date"":1612277807169,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612277846177,""icon"":""smile"",""label"":""""}]"
60196b9f6487a5cf001ccef5,6657852,Não encontrado,1612278706275,"[{""step"":1,""date"":1612278687214,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612278706275,""icon"":""smile"",""label"":""Operação o.k.""}]"
60196bdf6487a5cf001d0a55,6664826,NORVINCO INDUSTRIA DE EMBALAGEM,1612278828661,"[{""step"":1,""date"":1612278751756,""label"":""Ov encontrada"",""content"":{""Cliente"":""NORVINCO INDUSTRIA DE EMBALAGEM"",""Conta crédito"":""15293"",""Limite de crédito"":""R$ 400.000,00"",""Compromisso Total"":""R$ 867.335,10"",""Valor Pedido"":""R$ 8.343,70"",""Grau de utilização"":""216.83%""},""icon"":""search""},{""step"":2,""label"":""Pedido dentro do limite. Verificando…"",""content"":{""Compromisso Especial"":""R$ 189.038,64"",""Compromisso Total"":""R$ 867.335,10"",""Valor Pedido"":""R$ 8.343,70"",""Grau de utilização"":""216.83%""},""icon"":""refresh""},{""step"":5,""date"":1612278779852,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612278828661,""icon"":""smile"",""label"":""Liberado.""}]"
60196c316487a5cf001d5416,6657864,Não encontrado,1612278889461,"[{""step"":1,""date"":1612278833406,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612278889461,""icon"":""smile"",""label"":""Operação o.k.""}]"
60196d0c6487a5cf001e24f4,6665042,CENTRO OESTE OLEO QUIMICA LTDA,1612377481074,"[{""step"":1,""date"":1612279052768,""label"":""Ov encontrada"",""content"":{""Cliente"":""CENTRO OESTE OLEO QUIMICA LTDA"",""Conta crédito"":""52087"",""Limite de crédito"":""R$ 450.000,00"",""Compromisso Total"":""R$ 427.807,06"",""Valor Pedido"":""R$ 55.660,00"",""Grau de utilização"":""95.07%""},""icon"":""search""},{""step"":2,""date"":1612279052768,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612279140345,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612279209766,""label"":""Ov reestruturada"",""content"":{""Cliente"":""CENTRO OESTE OLEO QUIMICA LTDA"",""Conta crédito"":""52087"",""Limite de crédito"":""R$ 450.000,00"",""Compromisso Total"":""R$ 427.807,06"",""Valor Pedido"":""R$ 55.660,00"",""Grau de utilização"":""95.07%""},""icon"":""search""},{""step"":10,""date"":1612279209766,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""},{""step"":1,""date"":1612377423355,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612377481074,""icon"":""smile"",""label"":""Operação o.k.""}]"
60196d3f6487a5cf001e5606,6657956,Não encontrado,1612279164941,"[{""step"":1,""date"":1612279103089,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612279164941,""icon"":""smile"",""label"":""Operação o.k.""}]"
60196df96487a5cf001f0c03,6664795,NORVINCO INDUSTRIA DE EMBALAGEM,1612279375556,"[{""step"":1,""date"":1612279289811,""label"":""Ov encontrada"",""content"":{""Cliente"":""NORVINCO INDUSTRIA DE EMBALAGEM"",""Conta crédito"":""15293"",""Limite de crédito"":""R$ 400.000,00"",""Compromisso Total"":""R$ 876.095,99"",""Valor Pedido"":""R$ 10.165,46"",""Grau de utilização"":""219.02%""},""icon"":""search""},{""step"":2,""label"":""Pedido dentro do limite. Verificando…"",""content"":{""Compromisso Especial"":""R$ 189.038,64"",""Compromisso Total"":""R$ 876.095,99"",""Valor Pedido"":""R$ 10.165,46"",""Grau de utilização"":""219.02%""},""icon"":""refresh""},{""step"":5,""date"":1612279336323,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612279375556,""icon"":""smile"",""label"":""Liberado.""}]"
60196e8c6487a5cf001f947a,6658294,Não encontrado,1612279456591,"[{""step"":1,""date"":1612279436875,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612279456591,""icon"":""smile"",""label"":""Operação o.k.""}]"
6019702c6487a5cf002115ed,6658304,Não encontrado,1612279886729,"[{""step"":1,""date"":1612279852949,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612279886729,""icon"":""smile"",""label"":""Operação o.k.""}]"
601970e36487a5cf00223d4d,6664827,Não encontrado,1612280089158,"[{""step"":1,""date"":1612280035102,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612280089158,""icon"":""smile"",""label"":""Liberado.""}]"
6019711d6487a5cf00226c8c,6658308,Não encontrado,1612280125431,"[{""step"":1,""date"":1612280093154,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612280125431,""icon"":""smile"",""label"":""Operação o.k.""}]"
601977016487a5cf0029db71,6597166,STARPACK EMBALAGENS COMERCIAIS,1612281759499,"[{""step"":1,""date"":1612281600969,""label"":""Ov encontrada"",""content"":{""Cliente"":""STARPACK EMBALAGENS COMERCIAIS"",""Conta crédito"":""65486"",""Limite de crédito"":""R$ 0,00"",""Compromisso Total"":""R$ 184.923,37"",""Valor Pedido"":""R$ 11.467,16"",""Grau de utilização"":""999.99%""},""icon"":""search""},{""step"":2,""date"":1612281600969,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612281759499,""label"":""Pedido bloqueado - o valor do pedido excede o saldo disponível (pagamento antecipado)"",""content"":{""Compromisso Especial"":""R$ 10.421,93"",""Compromisso Total"":""R$ 184.923,37"",""Valor Pedido"":""R$ 11.467,16"",""Grau de utilização"":""999.99%""},""icon"":""slash""}]"
601979ac6487a5cf002da1e6,6623531,Não encontrado,1612282908063,"[{""step"":1,""date"":1612282284738,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612282337897,""icon"":""smile"",""label"":""Liberado.""},{""step"":1,""date"":1612282887205,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612282908063,""icon"":""smile"",""label"":""Liberado.""}]"
60197c376487a5cf0031725e,6666278,Não encontrado,1612289398766,"[{""step"":1,""date"":1612282935780,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612282975674,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""},{""step"":1,""date"":1612289365055,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612289398766,""icon"":""smile"",""label"":""Operação o.k.""}]"
601980806487a5cf0037a0fb,1339361,SEPAC -SERRADOS E PASTA DE CELULOSE,1612284032981,"[{""step"":1,""date"":1612284032981,""label"":""Ov encontrada"",""content"":{""Cliente"":""SEPAC -SERRADOS E PASTA DE CELULOSE"",""Conta crédito"":""62117"",""Limite de crédito"":""R$ 23.000.000,00"",""Compromisso Total"":""R$ 18.124.731,07"",""Valor Pedido"":""R$ 7.399.599,46"",""Grau de utilização"":""78.8%""},""icon"":""search""},{""step"":2,""date"":1612284032981,""label"":""Pedido bloqueado - Faturas em Atraso, esse pedido não será liberado até que as faturas sejam regularizadas"",""icon"":""slash""}]"
6019830c6487a5cf003a9898,1339293,Não encontrado,1612284719807,"[{""step"":1,""date"":1612284684363,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612284719807,""icon"":""smile"",""label"":""Operação o.k.""}]"
601983be6487a5cf003bd698,1339674,Não encontrado,1612284925883,"[{""step"":2,""date"":1612284862901,""icon"":""smile"",""label"":""Liberado.""},{""step"":1,""date"":1612284885103,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612284925883,""icon"":""smile"",""label"":""Liberado.""}]"
601984d86487a5cf003d768b,6617536,SIMAS INDUSTRIAL DE ALIMENTOS,1612285196902,"[{""step"":1,""date"":1612285144025,""label"":""Ov encontrada"",""content"":{""Cliente"":""SIMAS INDUSTRIAL DE ALIMENTOS"",""Conta crédito"":""29362"",""Limite de crédito"":""R$ 0,00"",""Compromisso Total"":""R$ 3.462,14"",""Valor Pedido"":""R$ 3.242,63"",""Grau de utilização"":""999.99%""},""icon"":""search""},{""step"":2,""label"":""Pedido dentro do limite. Verificando…"",""content"":{""Compromisso Especial"":""R$ 262.951,76"",""Compromisso Total"":""R$ 3.462,14"",""Valor Pedido"":""R$ 3.242,63"",""Grau de utilização"":""999.99%""},""icon"":""refresh""},{""step"":5,""date"":1612285165855,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612285196902,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
601985346487a5cf003dcc2e,1339679,Não encontrado,1612285289011,"[{""step"":2,""date"":1612285236705,""icon"":""smile"",""label"":""Liberado.""},{""step"":1,""date"":1612285248086,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612285289011,""icon"":""smile"",""label"":""Liberado.""}]"
601986366487a5cf003f698a,1339682,Não encontrado,1612285525018,"[{""step"":1,""date"":1612285494393,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612285525018,""icon"":""smile"",""label"":""Operação o.k.""}]"
601987956487a5cf0040c162,1339353,Não encontrado,1612285877295,"[{""step"":1,""date"":1612285845962,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612285877295,""icon"":""smile"",""label"":""Liberado.""}]"
60198d186487a5cf00467ebf,6549697,M. DIAS BRANCO S.A. INDUSTRIA,1612287377565,"[{""step"":2,""date"":1612287256841,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""},{""step"":1,""date"":1612287307326,""label"":""Ov encontrada"",""content"":{""Cliente"":""M. DIAS BRANCO S.A. INDUSTRIA"",""Conta crédito"":""7691"",""Limite de crédito"":""R$ 150.000.000,00"",""Compromisso Total"":""R$ 54.427.581,69"",""Valor Pedido"":""R$ 30.730,00"",""Grau de utilização"":""36.29%""},""icon"":""search""},{""step"":2,""label"":""Crédito dentro do limite"",""icon"":""refresh""},{""step"":5,""date"":1612287325249,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612287377565,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
6019917e6487a5cf004bc111,6661420,ZUPPANI INDUSTRIAL LTDA,1612288457821,"[{""step"":1,""date"":1612288382308,""label"":""Ov encontrada"",""content"":{""Cliente"":""ZUPPANI INDUSTRIAL LTDA"",""Conta crédito"":""25145"",""Limite de crédito"":""R$ 240.000,00"",""Compromisso Total"":""R$ 166.601,48"",""Valor Pedido"":""R$ 58.374,00"",""Grau de utilização"":""69.42%""},""icon"":""search""},{""step"":2,""label"":""Crédito dentro do limite"",""icon"":""refresh""},{""step"":5,""date"":1612288408732,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612288457821,""icon"":""smile"",""label"":""Liberado.""}]"
601993f96487a5cf004fe755,6662758,SUPER SOL INDUSTRIA E COMERCIO LTDA,1612289094959,"[{""step"":1,""date"":1612289017461,""label"":""Ov encontrada"",""content"":{""Cliente"":""SUPER SOL INDUSTRIA E COMERCIO LTDA"",""Conta crédito"":""83121"",""Limite de crédito"":""R$ 390.625,00"",""Compromisso Total"":""R$ 359.717,75"",""Valor Pedido"":""R$ 12.942,20"",""Grau de utilização"":""92.09%""},""icon"":""search""},{""step"":2,""label"":""Crédito dentro do limite"",""icon"":""refresh""},{""step"":5,""date"":1612289065297,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612289094959,""icon"":""smile"",""label"":""Liberado.""}]"
601994e46487a5cf00514471,6661205,GRANOL IND COM EXPORTACAO S/A,1612289584043,"[{""step"":1,""date"":1612289252529,""label"":""Ov encontrada"",""content"":{""Cliente"":""GRANOL IND COM EXPORTACAO S/A"",""Conta crédito"":""516"",""Limite de crédito"":""R$ 300.000,00"",""Compromisso Total"":""R$ 274.652,47"",""Valor Pedido"":""R$ 65.442,87"",""Grau de utilização"":""91.55%""},""icon"":""search""},{""step"":2,""date"":1612289252529,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612289361772,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612289450155,""label"":""Ov reestruturada"",""content"":{""Cliente"":""GRANOL IND COM EXPORTACAO S/A"",""Conta crédito"":""516"",""Limite de crédito"":""R$ 300.000,00"",""Compromisso Total"":""R$ 274.652,47"",""Valor Pedido"":""R$ 65.442,87"",""Grau de utilização"":""91.55%""},""icon"":""search""},{""step"":10,""date"":1612289450155,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""},{""step"":3,""date"":1612289584043,""label"":""Pedido bloqueado - Esse pedido excederá o limite"",""content"":{""Limite de crédito"":""R$ 300.000,00"",""Compromisso Total"":""R$ 274.652,47"",""Valor Pedido"":""R$ 65.442,87"",""Grau de utilização"":""91.55%""},""icon"":""slash""}]"
601997ef6487a5cf0054db8f,6646097,ABATEDOURO SOLON LTDA EPP,1612290292945,"[{""step"":1,""date"":1612290031572,""label"":""Ov encontrada"",""content"":{""Cliente"":""ABATEDOURO SOLON LTDA EPP"",""Conta crédito"":""34427"",""Limite de crédito"":""R$ 550.000,00"",""Compromisso Total"":""R$ 362.799,37"",""Valor Pedido"":""R$ 203.280,00"",""Grau de utilização"":""65.96%""},""icon"":""search""},{""step"":2,""date"":1612290031572,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612290121551,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612290192648,""label"":""Ov reestruturada"",""content"":{""Cliente"":""ABATEDOURO SOLON LTDA EPP"",""Conta crédito"":""34427"",""Limite de crédito"":""R$ 550.000,00"",""Compromisso Total"":""R$ 362.799,37"",""Valor Pedido"":""R$ 203.280,00"",""Grau de utilização"":""65.96%""},""icon"":""search""},{""step"":10,""date"":1612290192648,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""},{""step"":3,""date"":1612290292945,""label"":""Pedido bloqueado - Esse pedido excederá o limite"",""content"":{""Limite de crédito"":""R$ 550.000,00"",""Compromisso Total"":""R$ 362.799,37"",""Valor Pedido"":""R$ 203.280,00"",""Grau de utilização"":""65.96%""},""icon"":""slash""}]"
60199a096487a5cf00580126,6666637,DEZ ALIMENTOS LTDA,1612290688881,"[{""step"":2,""date"":1612290569479,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""},{""step"":1,""date"":1612290622738,""label"":""Ov encontrada"",""content"":{""Cliente"":""DEZ ALIMENTOS LTDA"",""Conta crédito"":""65607"",""Limite de crédito"":""R$ 0,00"",""Compromisso Total"":""R$ 115.179,49"",""Valor Pedido"":""R$ 41.525,06"",""Grau de utilização"":""999.99%""},""icon"":""search""},{""step"":2,""label"":""Pedido dentro do limite. Verificando…"",""content"":{""Compromisso Especial"":""R$ 51.782,48"",""Compromisso Total"":""R$ 115.179,49"",""Valor Pedido"":""R$ 41.525,06"",""Grau de utilização"":""999.99%""},""icon"":""refresh""},{""step"":5,""date"":1612290657424,""label"":""Problema ao liberar pedido. Verificando status do pedido…"",""icon"":""x""},{""step"":2,""date"":1612290688881,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
60199c476487a5cf005af5bf,1338157,LIMAGRAIN BRASIL S.A.,1612291224725,"[{""step"":1,""date"":1612291143339,""label"":""Ov encontrada"",""content"":{""Cliente"":""LIMAGRAIN BRASIL S.A."",""Conta crédito"":""53970"",""Limite de crédito"":""R$ 700.000,00"",""Compromisso Total"":""R$ 583.319,83"",""Valor Pedido"":""R$ 565.278,07"",""Grau de utilização"":""83.33%""},""icon"":""search""},{""step"":2,""date"":1612291143339,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612291224725,""label"":""Pedido Bloqueado"",""icon"":""x""}]"
6019a0786487a5cf00609813,1333180,Não encontrado,1612292248787,"[{""step"":1,""date"":1612292216240,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612292248787,""icon"":""smile"",""label"":""Operação o.k.""}]"
6019a1896487a5cf0061cd19,6659598,GOLD PACK IND.E COM.DE EMBALAGENS,1612292489254,"[{""step"":1,""date"":1612292489254,""label"":""Ov encontrada"",""content"":{""Cliente"":""GOLD PACK IND.E COM.DE EMBALAGENS"",""Conta crédito"":""74127"",""Limite de crédito"":""R$ 375.000,00"",""Compromisso Total"":""R$ 232.693,22"",""Valor Pedido"":""R$ 47.759,51"",""Grau de utilização"":""62.05%""},""icon"":""search""},{""step"":2,""label"":""Crédito dentro do limite"",""icon"":""refresh""}]"
6019a51b6487a5cf006574f1,1339618,KLABIN FOREST PRODUCTS COMPANY,1612293403428,"[{""step"":1,""date"":1612293403428,""label"":""Ov encontrada"",""content"":{""Cliente"":""KLABIN FOREST PRODUCTS COMPANY"",""Conta crédito"":""50010"",""Limite de crédito"":""R$ 0,00"",""Compromisso Total"":""R$ 95.856.392,05"",""Valor Pedido"":""R$ 15,44"",""Grau de utilização"":""999.99%""},""icon"":""search""},{""step"":2,""date"":1612293403428,""label"":""Pedido bloqueado - Faturas em Atraso, esse pedido não será liberado até que as faturas sejam regularizadas"",""icon"":""slash""}]"
6019a5b86487a5cf00660ac9,6666735,Não encontrado,1612293564920,"[{""step"":2,""date"":1612293560375,""icon"":""smile"",""label"":""Liberado.""},{""step"":1,""date"":1612293564920,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""}]"
6019a6166487a5cf006648fc,6666619,Não encontrado,1612293685486,"[{""step"":1,""date"":1612293654863,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612293685486,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
6019a70c6487a5cf00674b23,6663132,KOLHER PROD COZINHA E BANHEIRO LTDA,1612294139217,"[{""step"":1,""date"":1612293900875,""label"":""Ov encontrada"",""content"":{""Cliente"":""KOLHER PROD COZINHA E BANHEIRO LTDA"",""Conta crédito"":""56829"",""Limite de crédito"":""R$ 0,00"",""Compromisso Total"":""R$ 136.994,46"",""Valor Pedido"":""R$ 143.945,97"",""Grau de utilização"":""999.99%""},""icon"":""search""},{""step"":2,""date"":1612293900875,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612294139217,""label"":""Pedido Bloqueado"",""icon"":""x""}]"
6019a97f6487a5cf006aaa68,6666753,Não encontrado,1612294559262,"[{""step"":1,""date"":1612294527520,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612294559262,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
6019ace76487a5cf006ebad4,6666827,COLORANTS SOLUTIONS BRASIL IND QUIM,1612295399353,"[{""step"":1,""date"":1612295399353,""label"":""Ov encontrada"",""content"":{""Cliente"":""COLORANTS SOLUTIONS BRASIL IND QUIM"",""Conta crédito"":""22109"",""Limite de crédito"":""R$ 750.000,00"",""Compromisso Total"":""R$ 795.979,87"",""Valor Pedido"":""R$ 30.560,55"",""Grau de utilização"":""106.13%""},""icon"":""search""},{""step"":2,""date"":1612295399353,""label"":""Pedido bloqueado - Faturas em Atraso, esse pedido não será liberado até que as faturas sejam regularizadas"",""icon"":""slash""}]"
6019af1c6487a5cf0072103a,6569428,Não encontrado,1612296017163,"[{""step"":1,""date"":1612295964404,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612296017163,""icon"":""frown"",""label"":""Operação não localizada. Verificar status do pedido.""}]"
6019b3ed6487a5cf00799c87,665.769,Não encontrado,1612297219263,"[{""step"":1,""date"":1612297197421,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""label"":""Pedido não foi encontrado no SAP."",""icon"":""x""}]"
6019b40c6487a5cf0079bbd2,6657694,SPAL IND BRAS BEBIDAS S/A,1612297554578,"[{""step"":1,""date"":1612297228844,""label"":""Ov encontrada"",""content"":{""Cliente"":""SPAL IND BRAS BEBIDAS S/A"",""Conta crédito"":""6374"",""Limite de crédito"":""R$ 690.000,00"",""Compromisso Total"":""R$ 926.192,76"",""Valor Pedido"":""R$ 49.154,30"",""Grau de utilização"":""134.23%""},""icon"":""search""},{""step"":2,""date"":1612297228844,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612297386282,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612297447065,""label"":""Ov reestruturada"",""content"":{""Cliente"":""SPAL IND BRAS BEBIDAS S/A"",""Conta crédito"":""6374"",""Limite de crédito"":""R$ 690.000,00"",""Compromisso Total"":""R$ 926.192,76"",""Valor Pedido"":""R$ 49.154,30"",""Grau de utilização"":""134.23%""},""icon"":""search""},{""step"":10,""date"":1612297447065,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""},{""step"":3,""date"":1612297554578,""label"":""Pedido bloqueado - Esse pedido excederá o limite"",""content"":{""Limite de crédito"":""R$ 690.000,00"",""Compromisso Total"":""R$ 684.306,61"",""Valor Pedido"":""R$ 49.154,30"",""Grau de utilização"":""99.17%""},""icon"":""slash""}]"
6019b5eb6487a5cf007c6be6,1331011,Não encontrado,1612297707146,"[{""step"":1,""date"":1612297707146,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""}]"
6019b8196487a5cf007fe363,1335997,Não encontrado,1612298328456,"[{""step"":1,""date"":1612298265641,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":1,""date"":1612298274601,""label"":""Pedido não encontrado: Verificando se já foi liberado."",""icon"":""search""},{""step"":2,""date"":1612298328456,""icon"":""smile"",""label"":""Operação o.k.""}]"
6019c4b36487a5cf0092863b,6632559,FISCHER S/A - AGROINDUSTRIA,1612301751840,"[{""step"":1,""date"":1612301491853,""label"":""Ov encontrada"",""content"":{""Cliente"":""FISCHER S/A - AGROINDUSTRIA"",""Conta crédito"":""53882"",""Limite de crédito"":""R$ 2.500.000,00"",""Compromisso Total"":""R$ 2.720.325,76"",""Valor Pedido"":""R$ 100.915,20"",""Grau de utilização"":""108.81%""},""icon"":""search""},{""step"":2,""date"":1612301491853,""label"":""Limite excedido, reestruturando o crédito"",""icon"":""refresh""},{""step"":3,""date"":1612301582538,""label"":""Preparando liberação dos pedidos. Esse processo leva em torno de 15 minutos para se finalizado"",""icon"":""refresh""},{""step"":9,""date"":1612301648665,""label"":""Ov reestruturada"",""content"":{""Cliente"":""FISCHER S/A - AGROINDUSTRIA"",""Conta crédito"":""53882"",""Limite de crédito"":""R$ 2.500.000,00"",""Compromisso Total"":""R$ 2.720.325,76"",""Valor Pedido"":""R$ 100.915,20"",""Grau de utilização"":""108.81%""},""icon"":""search""},{""step"":10,""date"":1612301648665,""label"":""Ordens de venda antigas finalizadas, reestruturando crédito"",""icon"":""refresh""},{""step"":3,""date"":1612301751840,""label"":""Pedido bloqueado - Esse pedido não será liberado até que o limite seja regularizado"",""content"":{""Limite de crédito"":""R$ 2.500.000,00"",""Compromisso Total"":""R$ 2.720.325,76"",""Valor Pedido"":""R$ 100.915,20"",""Grau de utilização"":""108.81%""},""icon"":""slash""}]"
