_id,ov,intention,user,createdAt
5ffdae1c4bd6cf0f14a541aa,6629961,Buscar pedido,KLAA00138167,2021-01-12T14:11:40.167Z
5ffdae204bd6cf0f14a541ab,1337041,Buscar pedido,KLCM00135455,2021-01-12T14:11:44.024Z
5ffdae7e4bd6cf0f14a541ac,6637243,Buscar pedido,KLAA00138167,2021-01-12T14:13:18.127Z
5ffdaf344bd6cf0f14a541ad,6565674,Buscar pedido,tclb00994429,2021-01-12T14:16:20.239Z
5ffdaf384bd6cf0f14a541ae,6639578,Buscar pedido,KLAA00138167,2021-01-12T14:16:24.140Z
5ffdafda4bd6cf0f14a541af,6642150,Buscar pedido,KLAA00138167,2021-01-12T14:19:06.713Z
5ffdb00f4bd6cf0f14a541b0,6565644,Buscar pedido,tclb00994429,2021-01-12T14:19:59.883Z
5ffdb0334bd6cf0f14a541b1,6642275,Buscar pedido,KLAA00138167,2021-01-12T14:20:35.695Z
5ffdb0764bd6cf0f14a541b2,6641147,Buscar pedido,KLAS00138796,2021-01-12T14:21:42.124Z
5ffdb0984bd6cf0f14a541b3,6643485,Buscar pedido,KLAA00138167,2021-01-12T14:22:16.753Z
5ffdb0f94bd6cf0f14a541b4,6629638,Buscar pedido,KLAS00138796,2021-01-12T14:23:53.326Z
5ffdb2434bd6cf0f14a541b5,6636151,Buscar pedido,KLJA00139217,2021-01-12T14:29:23.613Z
5ffdb3fe4bd6cf0f14a541b6,6607674,Buscar pedido,klrm00123835,2021-01-12T14:36:46.704Z
5ffdb45d4bd6cf0f14a541b7,6644861,Buscar pedido,KLCS00139399,2021-01-12T14:38:21.554Z
5ffdb50f4bd6cf0f14a541b8,1331697,Buscar pedido,kltg00122117,2021-01-12T14:41:19.300Z
5ffdb5834bd6cf0f14a541b9,6646114,Buscar pedido,KLPS00139640,2021-01-12T14:43:15.836Z
5ffdb7bf4bd6cf0f14a541ba,6642963,Buscar pedido,tvdias,2021-01-12T14:52:47.920Z
5ffdb8274bd6cf0f14a541bb,6617578,Buscar pedido,klsc00127994,2021-01-12T14:54:31.038Z
5ffdb8684bd6cf0f14a541bc,6600258,Buscar pedido,spcsilva,2021-01-12T14:55:36.463Z
5ffdb8b64bd6cf0f14a541bd,1337268,Buscar pedido,klsc00127994,2021-01-12T14:56:54.705Z
5ffdb93b4bd6cf0f14a541be,6600269,Buscar pedido,spcsilva,2021-01-12T14:59:07.829Z
5ffdb9e64bd6cf0f14a541bf,6600274,Buscar pedido,spcsilva,2021-01-12T15:01:58.089Z
5ffdbb8e4bd6cf0f14a541c0,6600269,Buscar pedido,spcsilva,2021-01-12T15:09:02.173Z
5ffdbc294bd6cf0f14a541c1,6600269,Buscar pedido,spcsilva,2021-01-12T15:11:37.651Z
5ffdc2644bd6cf0f14a541c2,6626807,Buscar pedido,KLGS00139513,2021-01-12T15:38:12.742Z
5ffdc26a4bd6cf0f14a541c3,5660821,Buscar pedido,KLAA00124926,2021-01-12T15:38:18.646Z
5ffdc2c34bd6cf0f14a541c4,6626797,Buscar pedido,KLGS00139513,2021-01-12T15:39:47.501Z
5ffdc3124bd6cf0f14a541c5,6629602,Buscar pedido,KLAP00138109,2021-01-12T15:41:06.029Z
5ffdc33b4bd6cf0f14a541c6,6642724,Buscar pedido,KLGS00139513,2021-01-12T15:41:47.207Z
5ffdc3734bd6cf0f14a541c7,6642164,Buscar pedido,KLAP00138109,2021-01-12T15:42:43.040Z
5ffdc3c14bd6cf0f14a541c8,56608212,Buscar pedido,KLAA00124926,2021-01-12T15:44:01.387Z
5ffdc3d04bd6cf0f14a541c9,6617258,Buscar pedido,KLJG00135795,2021-01-12T15:44:16.189Z
5ffdc3db4bd6cf0f14a541ca,6642464,Buscar pedido,KLAP00138109,2021-01-12T15:44:27.259Z
5ffdc9132e65e826f0107616,6642849,Buscar pedido,KLPS00139640,2021-01-12T16:06:43.533Z
5ffdc91c2e65e826f0107617,6642849,Buscar pedido,KLWH00138976,2021-01-12T16:06:52.571Z
5ffdcc872e65e826f0107618,6646537,Buscar pedido,KLJS00138684,2021-01-12T16:21:27.959Z
5ffdcc9d2e65e826f0107619,6646539,Buscar pedido,KLJS00138684,2021-01-12T16:21:49.550Z
5ffdce412e65e826f010761a,6646404,Buscar pedido,Kltq00128873,2021-01-12T16:28:49.722Z
5ffdcec32e65e826f010761b,5660873,Buscar pedido,kltg00122117,2021-01-12T16:30:59.231Z
5ffdcecc2e65e826f010761c,56608733,Buscar pedido,kltg00122117,2021-01-12T16:31:08.013Z
5ffdcf052e65e826f010761d,56608212,Buscar pedido,kltg00122117,2021-01-12T16:32:05.231Z
5ffdd0482e65e826f010761e,6643514,Buscar pedido,Jrpsilva,2021-01-12T16:37:28.076Z
5ffdd0c32e65e826f010761f,6643514,Buscar pedido,Jrpsilva,2021-01-12T16:39:31.663Z
5ffdd2052e65e826f0107620,6643514,Buscar pedido,Jrpsilva,2021-01-12T16:44:53.801Z
5ffdd4802e65e826f0107621,6608630,Buscar pedido,false,2021-01-12T16:55:28.871Z
5ffdd4f42e65e826f0107622,6608630,Buscar pedido,false,2021-01-12T16:57:24.827Z
5ffdd5072e65e826f0107623,6646585,Buscar pedido,KLMS00138065,2021-01-12T16:57:43.781Z
5ffdd5732e65e826f0107624,6645548,Buscar pedido,KLBM00138148,2021-01-12T16:59:31.839Z
5ffdd5b12e65e826f0107625,6647282,Buscar pedido,simonebrito,2021-01-12T17:00:33.742Z
5ffdd6d02e65e826f0107626,6634880,Buscar pedido,KLKB00139248,2021-01-12T17:05:20.651Z
5ffdd8922e65e826f0107627,6643754,Buscar pedido,KLAS00138796,2021-01-12T17:12:50.788Z
5ffdd8ae2e65e826f0107628,6636111,Buscar pedido,KLJS00139682,2021-01-12T17:13:18.184Z
5ffdd9562e65e826f0107629,6636111,Buscar pedido,KLJS00139682,2021-01-12T17:16:06.268Z
5ffdd9842e65e826f010762a,6643887,Buscar pedido,KLKB00139248,2021-01-12T17:16:52.281Z
5ffddae92e65e826f010762b,6643887,Buscar pedido,KLKB00139248,2021-01-12T17:22:49.543Z
5ffddb5e2e65e826f010762c,6644689,Buscar pedido,klaf00137968,2021-01-12T17:24:46.787Z
5ffddbd92e65e826f010762d,6644689,Buscar pedido,klaf00137968,2021-01-12T17:26:49.839Z
5ffddc672e65e826f010762e,6643887,Buscar pedido,KLKB00139248,2021-01-12T17:29:11.593Z
5ffddcfb2e65e826f010762f,6593762,Buscar pedido,simonebrito,2021-01-12T17:31:39.987Z
5ffdddbf2e65e826f0107630,6593762,Buscar pedido,simonebrito,2021-01-12T17:34:55.890Z
5ffdddc02e65e826f0107631,6593762,Buscar pedido,simonebrito,2021-01-12T17:34:56.220Z
5ffdde8d2e65e826f0107632,6646287,Buscar pedido,KLAS00138796,2021-01-12T17:38:21.427Z
5ffde05a2e65e826f0107633,6593762,Buscar pedido,simonebrito,2021-01-12T17:46:02.468Z
5ffde3482e65e826f0107634,6643887,Buscar pedido,KLKB00139248,2021-01-12T17:58:32.433Z
5ffde3a62e65e826f0107635,1319395,Buscar pedido,KLCM00135455,2021-01-12T18:00:06.501Z
5ffde3f32e65e826f0107636,6646287,Buscar pedido,KLAS00138796,2021-01-12T18:01:23.858Z
5ffde4ad2e65e826f0107637,1332368,Buscar pedido,KLCM00135455,2021-01-12T18:04:29.021Z
5ffde4b72e65e826f0107638,1332368,Buscar pedido,KLCM00135455,2021-01-12T18:04:39.778Z
5ffde4b82e65e826f0107639,1332368,Buscar pedido,KLCM00135455,2021-01-12T18:04:40.012Z
5ffde5022e65e826f010763a,6626828,Buscar pedido,KLEC00137934,2021-01-12T18:05:54.375Z
5ffde6792e65e826f010763b,6643887,Buscar pedido,KLKB00139248,2021-01-12T18:12:09.773Z
5ffde74f2e65e826f010763c,6600350,Buscar pedido,TCAA00994397,2021-01-12T18:15:43.581Z
5ffde7e22e65e826f010763d,6644705,Buscar pedido,KLJA00139217,2021-01-12T18:18:10.042Z
5ffde8012e65e826f010763e,6590667,Buscar pedido,cmgoldschmid,2021-01-12T18:18:41.932Z
5ffde81a2e65e826f010763f,6644705,Buscar pedido,KLAP00138109,2021-01-12T18:19:06.529Z
5ffde8a02e65e826f0107640,6629687,Buscar pedido,KLMS00138065,2021-01-12T18:21:20.438Z
5ffde8e52e65e826f0107641,1336846,Buscar pedido,false,2021-01-12T18:22:29.289Z
5ffde9592e65e826f0107642,6629886,Buscar pedido,KLMS00138065,2021-01-12T18:24:25.560Z
5ffdea352e65e826f0107643,6635773,Buscar pedido,KLJS00139682,2021-01-12T18:28:05.425Z
5ffdea4f2e65e826f0107644,1320055,Buscar pedido,KLDS00137961,2021-01-12T18:28:31.423Z
5ffdead22e65e826f0107645,6635773,Buscar pedido,KLJS00139682,2021-01-12T18:30:42.606Z
5ffdeb812e65e826f0107646,6635322,Buscar pedido,KLJS00139682,2021-01-12T18:33:37.184Z
5ffdebc72e65e826f0107647,6646336,Buscar pedido,kltq00128873,2021-01-12T18:34:47.201Z
5ffdeeb72e65e826f0107648,1336896,Buscar pedido,klsc00127994,2021-01-12T18:47:19.359Z
5ffdf05e2e65e826f0107649,1336691,Buscar pedido,false,2021-01-12T18:54:22.631Z
5ffdf2212e65e826f010764a,6611246,Buscar pedido,false,2021-01-12T19:01:53.277Z
5ffdf34d2e65e826f010764b,6647412,Buscar pedido,klaf00137968,2021-01-12T19:06:53.489Z
5ffdf3582e65e826f010764c,6647412,Buscar pedido,klaf00137968,2021-01-12T19:07:04.920Z
5ffdf3662e65e826f010764d,6624615,Buscar pedido,LSCMOREIRA,2021-01-12T19:07:18.326Z
5ffdf3702e65e826f010764e,6611246,Buscar pedido,false,2021-01-12T19:07:28.888Z
5ffdf3a92e65e826f010764f,6647412,Buscar pedido,KLVR00138176,2021-01-12T19:08:25.222Z
5ffdf5052e65e826f0107650,6569753,Buscar pedido,botvendas,2021-01-12T19:14:13.511Z
5ffdf5502e65e826f0107651,6644274,Buscar pedido,KLBM00138148,2021-01-12T19:15:28.038Z
5ffdf5572e65e826f0107652,1336896,Buscar pedido,klfv00130738,2021-01-12T19:15:35.659Z
5ffdf5fd2e65e826f0107653,6629764,Buscar pedido,KLMS00138065,2021-01-12T19:18:21.619Z
5ffdf9322e65e826f0107654,6624615,Buscar pedido,LSCMOREIRA,2021-01-12T19:32:02.732Z
5ffdfa142e65e826f0107655,6624615,Buscar pedido,LSCMOREIRA,2021-01-12T19:35:48.886Z
5ffdff272e65e826f0107656,6630524,Buscar pedido,KLSS00138188,2021-01-12T19:57:27.990Z
5ffdff642e65e826f0107657,6626837,Buscar pedido,KLWH00138976,2021-01-12T19:58:28.076Z
5ffdff822e65e826f0107658,6626837,Buscar pedido,KLPS00139640,2021-01-12T19:58:58.957Z
5ffe05972e65e826f0107659,1337337,Buscar pedido,KLAA00124926,2021-01-12T20:24:55.569Z
5ffe06292e65e826f010765a,6642849,Buscar pedido,KLPS00139640,2021-01-12T20:27:21.383Z
5ffe068c2e65e826f010765b,6600269,Buscar pedido,spcsilva,2021-01-12T20:29:00.310Z
5ffe06ad2e65e826f010765c,6600269,Buscar pedido,spcsilva,2021-01-12T20:29:33.101Z
5ffe0a3b2e65e826f010765d,6647934,Buscar pedido,tcja00993844,2021-01-12T20:44:43.083Z
5ffe0ad82e65e826f010765e,1336083,Buscar pedido,klfv00130738,2021-01-12T20:47:20.845Z
5ffe0b402e65e826f010765f,1336083,Buscar pedido,klfv00130738,2021-01-12T20:49:04.575Z
5ffe0bf12e65e826f0107660,1336083,Buscar pedido,klfv00130738,2021-01-12T20:52:01.520Z
5ffe0bf62e65e826f0107661,1336083,Buscar pedido,KLAA00124926,2021-01-12T20:52:06.273Z
5ffe0c592e65e826f0107662,1336083,Buscar pedido,KLAA00124926,2021-01-12T20:53:45.540Z
5ffe0e662e65e826f0107663,6647412,Buscar pedido,klaf00137968,2021-01-12T21:02:30.015Z
5ffe0eed2e65e826f0107664,6647412,Buscar pedido,klaf00137968,2021-01-12T21:04:45.449Z
5ffe0f0e2e65e826f0107665,6647301,Buscar pedido,KLJR00137963,2021-01-12T21:05:18.472Z
5ffe0f552e65e826f0107666,6646592,Buscar pedido,KLGA00139224,2021-01-12T21:06:29.682Z
5ffe0f712e65e826f0107667,6647301,Buscar pedido,KLJR00137963,2021-01-12T21:06:57.647Z
5ffe0fee2e65e826f0107668,1333257,Buscar pedido,KLAA00124926,2021-01-12T21:09:02.957Z
5ffe10f82e65e826f0107669,1333254,Buscar pedido,KLAA00124926,2021-01-12T21:13:28.538Z
5ffe111a2e65e826f010766a,6647412,Buscar pedido,KLVR00138176,2021-01-12T21:14:02.368Z
5ffe12072e65e826f010766b,6635322,Buscar pedido,klaf00137968,2021-01-12T21:17:59.597Z
5ffe12542e65e826f010766c,1333250,Buscar pedido,KLAA00124926,2021-01-12T21:19:16.805Z
5ffe14692e65e826f010766d,1333250,Buscar pedido,KLGG00125129,2021-01-12T21:28:09.186Z
5ffe169e2e65e826f010766e,6629689,Buscar pedido,KLRR00138161,2021-01-12T21:37:34.622Z
5ffe16d32e65e826f010766f,6642161,Buscar pedido,KLCS00139399,2021-01-12T21:38:27.192Z
5ffe16eb2e65e826f0107670,6642303,Buscar pedido,KLRR00138161,2021-01-12T21:38:51.328Z
5ffe175d2e65e826f0107671,6647323,Buscar pedido,KLAA00124926,2021-01-12T21:40:45.393Z
5ffe18902e65e826f0107672,6633468,Buscar pedido,KLRR00138161,2021-01-12T21:45:52.908Z
5ffe1a402e65e826f0107673,6647249,Buscar pedido,kltq00128873,2021-01-12T21:53:04.281Z
5ffe20312e65e826f0107674,6629602,Buscar pedido,KLCS00139399,2021-01-12T22:18:25.243Z
5ffe21852e65e826f0107675,6635322,Buscar pedido,KLJS00139682,2021-01-12T22:24:05.977Z
5ffe21bc2e65e826f0107676,6635322,Buscar pedido,KLAA00124926,2021-01-12T22:25:00.914Z
5ffe23c52e65e826f0107677,6635322,Buscar pedido,KLAA00124926,2021-01-12T22:33:41.983Z
5ffe244b2e65e826f0107678,6634368,Buscar pedido,KLVR00138176,2021-01-12T22:35:55.636Z
5ffe25d72e65e826f0107679,6635322,Buscar pedido,KLJS00139682,2021-01-12T22:42:31.876Z
5ffe263a2e65e826f010767a,6636120,Buscar pedido,KLVR00138176,2021-01-12T22:44:10.890Z
5ffe266e2e65e826f010767b,6633293,Buscar pedido,cavieira,2021-01-12T22:45:02.573Z
5ffe2ad82e65e826f010767c,6635322,Buscar pedido,KLAA00124926,2021-01-12T23:03:52.413Z
5ffe2d2a2e65e826f010767d,6635322,Buscar pedido,KLJS00139682,2021-01-12T23:13:46.844Z
5ffe2ed42e65e826f010767e,6580147,Buscar pedido,ju2_gfa_exp,2021-01-12T23:20:52.025Z
5ffe302b2e65e826f010767f,6590578,Buscar pedido,ju2_gfa_exp,2021-01-12T23:26:35.217Z
5ffe33382e65e826f0107680,6590578,Buscar pedido,ju2_gfa_exp,2021-01-12T23:39:36.712Z
5ffe36252e65e826f0107681,6613706,Buscar pedido,simonebrito,2021-01-12T23:52:05.513Z
5ffe39b92e65e826f0107682,6635322,Buscar pedido,KLJS00139682,2021-01-13T00:07:21.703Z
5ffe39c02e65e826f0107683,6642679,Buscar pedido,spcsilva,2021-01-13T00:07:28.387Z
5ffe39f72e65e826f0107684,6581198,Buscar pedido,simonebrito,2021-01-13T00:08:23.108Z
5ffe499c2e65e826f0107685,6646080,Buscar pedido,cavieira,2021-01-13T01:15:08.290Z
5ffe53862e65e826f0107686,6630552,Buscar pedido,KLES00138482,2021-01-13T01:57:26.018Z
5ffe56872e65e826f0107687,6629621,Buscar pedido,KLES00138482,2021-01-13T02:10:15.981Z
5ffe59462e65e826f0107688,6591605,Buscar pedido,aasiqueira,2021-01-13T02:21:58.589Z
5ffe5b792e65e826f0107689,6644632,Buscar pedido,VBDSILVA,2021-01-13T02:31:21.995Z
5ffe5d132e65e826f010768a,6577595,Buscar pedido,JU2_GFA_EXP,2021-01-13T02:38:11.618Z
5ffe5d2f2e65e826f010768b,6577595,Buscar pedido,JU2_GFA_EXP,2021-01-13T02:38:39.924Z
5ffe5d2f2e65e826f010768c,6644632,Buscar pedido,VBDSILVA,2021-01-13T02:38:39.955Z
5ffe5d932e65e826f010768d,6577595,Buscar pedido,JU2_GFA_EXP,2021-01-13T02:40:19.530Z
5ffe5e542e65e826f010768e,6630117,Buscar pedido,klrs00138246,2021-01-13T02:43:32.312Z
5ffe65be2e65e826f010768f,6630560,Buscar pedido,klrs00138246,2021-01-13T03:15:10.999Z
5ffe660a2e65e826f0107690,4033590,Buscar pedido,klrs00138246,2021-01-13T03:16:26.946Z
5ffe73452e65e826f0107691,6581672,Buscar pedido,aasiqueira,2021-01-13T04:12:53.753Z
5ffe741e2e65e826f0107692,6581672,Buscar pedido,aasiqueira,2021-01-13T04:16:30.738Z
5ffe77322e65e826f0107693,6556515,Buscar pedido,JU2_GFA_EXP,2021-01-13T04:29:38.359Z
5ffe77e82e65e826f0107694,6556515,Buscar pedido,JU2_GFA_EXP,2021-01-13T04:32:40.964Z
5ffe7dd62e65e826f0107695,6580352,Buscar pedido,be1_gfa_pcp,2021-01-13T04:57:58.637Z
5ffe7e3e2e65e826f0107696,6580352,Buscar pedido,be1_gfa_pcp,2021-01-13T04:59:42.114Z
5ffe9f712e65e826f0107697,6576384,Buscar pedido,GO1_GFA_EXP2,2021-01-13T07:21:21.501Z
5ffea8372e65e826f0107698,6637365,Buscar pedido,aasiqueira,2021-01-13T07:58:47.376Z
5ffea89c2e65e826f0107699,6637365,Buscar pedido,aasiqueira,2021-01-13T08:00:28.359Z
5ffea8df2e65e826f010769a,6637365,Buscar pedido,aasiqueira,2021-01-13T08:01:35.615Z
5ffeb6812e65e826f010769b,6637365,Buscar pedido,aasiqueira,2021-01-13T08:59:45.311Z
5ffeb6e92e65e826f010769c,6637365,Buscar pedido,aasiqueira,2021-01-13T09:01:29.240Z
5ffec2b82e65e826f010769d,6560841,Buscar pedido,GO1_GFA_EXP2,2021-01-13T09:51:52.301Z
5ffec36b2e65e826f010769e,6560841,Buscar pedido,GO1_GFA_EXP2,2021-01-13T09:54:51.446Z
5ffed0802e65e826f010769f,6560299,Buscar pedido,kldc00138649,2021-01-13T10:50:40.360Z
5ffed54a2e65e826f01076a0,6637365,Buscar pedido,rcpaula,2021-01-13T11:11:06.651Z
5ffed7032e65e826f01076a1,6646592,Buscar pedido,KLGA00139224,2021-01-13T11:18:27.504Z
5ffedba92e65e826f01076a2,6637365,Buscar pedido,ju1_gfa_exp,2021-01-13T11:38:17.155Z
5ffedc002e65e826f01076a3,6571312,Buscar pedido,klam00122403,2021-01-13T11:39:44.101Z
5ffedccc2e65e826f01076a4,6632808,Buscar pedido,KLPS00139640,2021-01-13T11:43:08.917Z
5ffedceb2e65e826f01076a5,6571329,Buscar pedido,klam00122403,2021-01-13T11:43:39.739Z
5ffedd002e65e826f01076a6,6571312,Buscar pedido,klam00122403,2021-01-13T11:44:00.842Z
5ffedf4d2e65e826f01076a7,6560299,Buscar pedido,false,2021-01-13T11:53:49.800Z
5ffedf532e65e826f01076a8,1336992,Buscar pedido,KLLF00135518,2021-01-13T11:53:55.117Z
5ffedf5d2e65e826f01076a9,6560299,Buscar pedido,false,2021-01-13T11:54:05.854Z
5ffee18c2e65e826f01076aa,1336992,Buscar pedido,KLLF00135518,2021-01-13T12:03:24.016Z
5ffee1a02e65e826f01076ab,6644861,Buscar pedido,KLCS00139399,2021-01-13T12:03:44.074Z
5ffee2fc2e65e826f01076ac,6581672,Buscar pedido,ju1_gfa_exp,2021-01-13T12:09:32.740Z
5ffee55e2e65e826f01076ad,1312377,Buscar pedido,KLLF00135518,2021-01-13T12:19:42.150Z
5ffee5d02e65e826f01076ae,56615316,Buscar pedido,KLLF00135518,2021-01-13T12:21:36.184Z
5ffee9372e65e826f01076af,6647934,Buscar pedido,rcandrade,2021-01-13T12:36:07.322Z
5ffeec8f2e65e826f01076b0,6606030,Buscar pedido,klkm00136222,2021-01-13T12:50:23.518Z
5ffef0ab2e65e826f01076b1,6647412,Buscar pedido,false,2021-01-13T13:07:55.444Z
5ffef2762e65e826f01076b2,6606030,Buscar pedido,klkm00136222,2021-01-13T13:15:34.224Z
5ffef2882e65e826f01076b3,6646592,Buscar pedido,KLRR00138161,2021-01-13T13:15:52.622Z
5ffef5082e65e826f01076b4,6573480,Buscar pedido,mapsouza,2021-01-13T13:26:32.463Z
5ffef5f02e65e826f01076b5,6573480,Buscar pedido,mapsouza,2021-01-13T13:30:24.209Z
5ffef6fc2e65e826f01076b6,6581672,Buscar pedido,ju1_gfa_exp,2021-01-13T13:34:52.208Z
5ffef8002e65e826f01076b7,6603790,Buscar pedido,KLJF00130646,2021-01-13T13:39:12.510Z
5ffef8d92e65e826f01076b8,6615790,Buscar pedido,KLJF00130646,2021-01-13T13:42:49.234Z
5ffef9f32e65e826f01076b9,6614214,Buscar pedido,KLJF00130646,2021-01-13T13:47:31.935Z
5ffefa912e65e826f01076ba,6647573,Buscar pedido,MU1_GFA_COM,2021-01-13T13:50:09.974Z
5ffefaa72e65e826f01076bb,6614214,Buscar pedido,KLJF00130646,2021-01-13T13:50:31.335Z
5ffefb672e65e826f01076bc,1337144,Buscar pedido,sreche,2021-01-13T13:53:43.730Z
5ffefb682e65e826f01076bd,1337144,Buscar pedido,sreche,2021-01-13T13:53:44.027Z
5ffefbf12e65e826f01076be,6614211,Buscar pedido,KLJF00130646,2021-01-13T13:56:01.885Z
5ffefc4b2e65e826f01076bf,1289613,Buscar pedido,aabreu,2021-01-13T13:57:31.990Z
5ffefd122e65e826f01076c0,1289613,Buscar pedido,aabreu,2021-01-13T14:00:50.288Z
5ffefe5c2e65e826f01076c1,6648037,Buscar pedido,KLSS00138188,2021-01-13T14:06:20.932Z
5ffefe602e65e826f01076c2,6648266,Buscar pedido,KLGA00139224,2021-01-13T14:06:24.495Z
5ffefe622e65e826f01076c3,6648035,Buscar pedido,MU1_GFA_COM,2021-01-13T14:06:26.579Z
5ffefef22e65e826f01076c4,6613725,Buscar pedido,mapsouza,2021-01-13T14:08:50.992Z
5ffeff172e65e826f01076c5,6648266,Buscar pedido,KLGA00139224,2021-01-13T14:09:27.117Z
5ffeff742e65e826f01076c6,6648266,Buscar pedido,KLGA00139224,2021-01-13T14:11:00.569Z
5ffeffbe2e65e826f01076c7,6648266,Buscar pedido,KLGA00139224,2021-01-13T14:12:14.841Z
5ffeffc22e65e826f01076c8,6648037,Buscar pedido,KLSS00138188,2021-01-13T14:12:18.967Z
5fff00252e65e826f01076c9,56615981,Buscar pedido,kltg00122117,2021-01-13T14:13:57.678Z
5fff00e62e65e826f01076ca,56615982,Buscar pedido,kltg00122117,2021-01-13T14:17:10.781Z
5fff01822e65e826f01076cb,56615982,Buscar pedido,kltg00122117,2021-01-13T14:19:46.476Z
5fff02b92e65e826f01076cc,6648037,Buscar pedido,KLRY00139652,2021-01-13T14:24:57.851Z
5fff048c2e65e826f01076cd,6606030,Buscar pedido,klkm00136222,2021-01-13T14:32:44.762Z
5fff06872e65e826f01076ce,6646592,Buscar pedido,KLRR00138161,2021-01-13T14:41:11.447Z
5fff06b72e65e826f01076cf,6606203,Buscar pedido,ITA_GFA_EXP,2021-01-13T14:41:59.208Z
5fff0b962e65e826f01076d0,6606030,Buscar pedido,klkm00136222,2021-01-13T15:02:46.630Z
5fff0bdb2e65e826f01076d1,6606030,Buscar pedido,klkm00136222,2021-01-13T15:03:55.309Z
5fff0db62e65e826f01076d2,6588370,Buscar pedido,KLGM00129649,2021-01-13T15:11:50.741Z
5fff0e0d2e65e826f01076d3,6588370,Buscar pedido,KLGM00129649,2021-01-13T15:13:17.342Z
5fff0f1e2e65e826f01076d4,6636051,Buscar pedido,KLPB00138296,2021-01-13T15:17:50.026Z
5fff102a2e65e826f01076d5,6648522,Buscar pedido,KLJS00138684,2021-01-13T15:22:18.990Z
5fff11ed2e65e826f01076d6,6636187,Buscar pedido,KLPB00138296,2021-01-13T15:29:49.818Z
5fff15a72e65e826f01076d7,6620583,Buscar pedido,kllo00135483,2021-01-13T15:45:43.294Z
5fff1fee2e65e826f01076d8,6640541,Buscar pedido,KLTO00139266,2021-01-13T16:29:34.098Z
5fff22392e65e826f01076d9,6646592,Buscar pedido,KLRR00138161,2021-01-13T16:39:21.545Z
5fff22882e65e826f01076da,1289613,Buscar pedido,aabreu,2021-01-13T16:40:40.899Z
5fff24222e65e826f01076db,6640541,Buscar pedido,KLTO00139266,2021-01-13T16:47:30.772Z
5fff25c42e65e826f01076dc,6646592,Buscar pedido,KLRR00138161,2021-01-13T16:54:28.675Z
5fff27f02e65e826f01076dd,6597357,Buscar pedido,simonebrito,2021-01-13T17:03:44.924Z
5fff288a2e65e826f01076de,6629605,Buscar pedido,KLES00138482,2021-01-13T17:06:18.363Z
5fff288a2e65e826f01076df,6629605,Buscar pedido,KLES00138482,2021-01-13T17:06:18.582Z
5fff29b42e65e826f01076e0,6627372,Buscar pedido,KLWH00138976,2021-01-13T17:11:16.487Z
5fff2ae82e65e826f01076e1,6627372,Buscar pedido,KLWH00138976,2021-01-13T17:16:24.748Z
5fff2b672e65e826f01076e2,6633293,Buscar pedido,KLPS00139640,2021-01-13T17:18:31.254Z
5fff2d0d2e65e826f01076e3,6627372,Buscar pedido,KLWH00138976,2021-01-13T17:25:33.875Z
5fff2d312e65e826f01076e4,6601661,Buscar pedido,BE1_GFA_EXP3,2021-01-13T17:26:09.144Z
5fff2fce2e65e826f01076e5,6634368,Buscar pedido,false,2021-01-13T17:37:18.702Z
5fff30652e65e826f01076e6,1309596,Buscar pedido,cpanjolette,2021-01-13T17:39:49.885Z
5fff313f2e65e826f01076e7,1309596,Buscar pedido,cpanjolette,2021-01-13T17:43:27.289Z
5fff31f32e65e826f01076e8,1331680,Buscar pedido,cpanjolette,2021-01-13T17:46:27.846Z
5fff32212e65e826f01076e9,1331680,Buscar pedido,cpanjolette,2021-01-13T17:47:13.754Z
5fff32e52e65e826f01076ea,1331684,Buscar pedido,cpanjolette,2021-01-13T17:50:29.596Z
5fff33ad2e65e826f01076eb,1331680,Buscar pedido,cpanjolette,2021-01-13T17:53:49.726Z
5fff33c22e65e826f01076ec,1331680,Buscar pedido,cpanjolette,2021-01-13T17:54:10.046Z
5fff33d72e65e826f01076ed,1309696,Buscar pedido,cpanjolette,2021-01-13T17:54:31.949Z
5fff33fb2e65e826f01076ee,1309596,Buscar pedido,cpanjolette,2021-01-13T17:55:07.914Z
5fff35242e65e826f01076ef,6627372,Buscar pedido,KLWH00138976,2021-01-13T18:00:04.663Z
5fff36492e65e826f01076f0,6627372,Buscar pedido,KLWH00138976,2021-01-13T18:04:57.913Z
5fff39072e65e826f01076f1,6637365,Buscar pedido,ju1_gfa_exp,2021-01-13T18:16:39.866Z
5fff39a02e65e826f01076f2,6597167,Buscar pedido,kljg00135795,2021-01-13T18:19:12.841Z
5fff39a52e65e826f01076f3,1336538,Buscar pedido,cpanjolette,2021-01-13T18:19:17.165Z
5fff3bef2e65e826f01076f4,1333319,Buscar pedido,cpanjolette,2021-01-13T18:29:03.118Z
5fff3c012e65e826f01076f5,6597167,Buscar pedido,kljg00135795,2021-01-13T18:29:21.911Z
5fff3ce82e65e826f01076f6,6601661,Buscar pedido,LSCMOREIRA,2021-01-13T18:33:12.170Z
5fff3d822e65e826f01076f7,1336532,Buscar pedido,cpanjolette,2021-01-13T18:35:46.550Z
5fff3df12e65e826f01076f8,6647987,Buscar pedido,KLCS00139399,2021-01-13T18:37:37.258Z
5fff3e6d2e65e826f01076f9,6571312,Buscar pedido,Klam00122403,2021-01-13T18:39:41.345Z
5fff3f102e65e826f01076fa,6571329,Buscar pedido,klam00122403,2021-01-13T18:42:24.700Z
